,name,wkn,index,de_ticker,ticker,industry,ISIN
0,1-800-FLOWERS.COM INC.,924904,NASDAQ,FWC,FLWS,Internet,US68243Q1067
1,10x Genomics Inc.,A2PPQJ,NASDAQ,1KJ,TXG,Biotechnologie,US88025U1097
2,111 Inc. (ADRs),A2N465,NASDAQ,811A,YI,Internet,US68247Q1022
3,180 Life Sciences Corp,A2QJX5,NASDAQ,not_found,not_found,not_found,not_found
4,1Life Healthcare,-,NASDAQ,not_found,not_found,not_found,not_found
5,1st Source Corp,919913,NASDAQ,not_found,SRCE,Finanzdienstleistungen,US3369011032
6,21Vianet Group Inc. (ADRs),A1H9DT,NASDAQ,217A,217A.F,IT-Dienstleistungen,US90138A1034
7,2U Inc.,A1XEYD,NASDAQ,2U1,TWOU,Internet,US90214J1016
8,360 DigiTech,-,NASDAQ,not_found,not_found,not_found,not_found
9,36Kr Holdings,-,NASDAQ,not_found,not_found,not_found,not_found
10,4D Molecular Therapeutics,A2PS5P,NASDAQ,not_found,FDMT,Biotechnologie,US35104E1001
11,51Job Inc. (ADRs),A0DJ5H,NASDAQ,IWQ,JOBS,Internet,US3168271043
12,5:01 Acquisition Corp,-,NASDAQ,not_found,not_found,not_found,not_found
13,7GC & Co Holdings,A2QK1E,NASDAQ,not_found,not_found,not_found,not_found
14,89bio,-,NASDAQ,not_found,not_found,not_found,not_found
15,9 Meters Biopharma Inc.,A2P362,NASDAQ,2Q3,NMTR,Biotechnologie,US6544051096
16,908 Devices,A2QK1S,NASDAQ,not_found,MASS,Gesundheitswesen,US65443P1021
17,9F Inc. (ADRs),A2PPT6,NASDAQ,165,JFU,Finanzdienstleistungen,US65442R1095
18,A-Mark Precious Metals Inc.,A1XEER,NASDAQ,AND,AMRK,Dienstleistungen,US00181T1079
19,AAON Inc.,894255,NASDAQ,AAO,AAON,Sonstige Technologie,US0003602069
20,AbCellera Biologics Inc,A2QKXS,NASDAQ,8QQ,ABCL,Biotechnologie,CA00288U1066
21,Abeona Therapeutics Inc.,A14VK7,NASDAQ,PCJP,ABEO,Biotechnologie,US00289Y1073
22,Abiomed Inc.,873886,NASDAQ,AIO,ABMD,Biotechnologie,US0036541003
23,Absolute Software Corp.,A0B9RG,NASDAQ,OU1,ABST.TO,Software,CA00386B1094
24,AC Immune SA,A2AR5F,NASDAQ,IMR,ACIU,Biotechnologie,CH0329023102
25,Acacia Research Corp.,164631,NASDAQ,AZG2,ACTG,Nanotechnologie,US0038813079
26,Academy Sports and Outdoors,-,NASDAQ,not_found,not_found,not_found,not_found
27,Acadia Healthcare Co. Inc.,A1JNMF,NASDAQ,7RA,ACHC,Gesundheitswesen,US00404A1097
28,Acadia Pharmaceuticals Inc.,603035,NASDAQ,DR6,ACAD,Pharma,US0042251084
29,Accelerate Diagnostics Inc.,A1KA68,NASDAQ,1A8,AXDX,Sonstige Technologie,US00430H1023
30,Accolade Inc.,A2P7Z2,NASDAQ,4NE1,ACCD,Gesundheitswesen,US00437E1029
31,Accuray Inc.,A0MKWM,NASDAQ,XEJ,ARAY,Sonstige Technologie,US0043971052
32,ACE Convergence Acquisition Corp,A2QB4H,NASDAQ,not_found,not_found,not_found,not_found
33,AcelRx Pharmaceuticals Inc.,A1H64B,NASDAQ,R5X,ACRX,Pharma,US00444T1007
34,Acer Therapeutics Inc.,A2DYQV,NASDAQ,P6NA,ACER,Pharma,US00444P1084
35,Achieve Life Sciences Inc.,A2QAR3,NASDAQ,SP4P,ACHV,Pharma,US0044685008
36,ACI Worldwide,A0MXU1,NASDAQ,TSA,ACIW,Sonstige Technologie,US0044981019
37,Aclaris Therapeutics Inc.,A1412H,NASDAQ,8AT,ACRS,Pharma,US00461U1051
38,ACM Research,A2H62F,NASDAQ,813,ACMR,Halbleiter,US00108J1097
39,ACNB Corp,A0YHBJ,NASDAQ,not_found,not_found,not_found,not_found
40,Acorda Therapeutics Inc.,A0BK80,NASDAQ,not_found,not_found,not_found,not_found
41,Activision Blizzard Inc.,A0Q4K4,NASDAQ,AIY,ATVI,Software,US00507V1098
42,Acutus Medical,-,NASDAQ,not_found,not_found,not_found,not_found
43,Adamis Pharmaceuticals Corp.,A1XA2F,NASDAQ,CY3B,ADMP,Pharma,US00547W2089
44,AdaptHealth Corp,A2PU9W,NASDAQ,not_found,not_found,not_found,not_found
45,Adaptive Biotechnologies Corp.,A2PLR5,NASDAQ,1HM,ADPT,Biotechnologie,US00650F1093
46,Addex Therapeutics SA (ADRs),A2QKH7,NASDAQ,APE0,ADXN,Pharma,US00654J1079
47,Addus HomeCare Corp,A0YBKM,NASDAQ,A41,ADUS,Gesundheitswesen,US0067391062
48,ADDvantage Technologies Group,906955,NASDAQ,,AEY,Sonstige Technologie,US0067433062
49,Adial Pharmaceuticals,-,NASDAQ,not_found,not_found,not_found,not_found
50,Adicet Bio Inc.,A2QESQ,NASDAQ,1IJA,ACET,Biotechnologie,US0070021086
51,Aditxt,-,NASDAQ,not_found,not_found,not_found,not_found
52,ADMA Biologics,A12FAG,NASDAQ,not_found,ADMA,Biotechnologie,US0008991046
53,Adobe Inc.,871981,NASDAQ,ADB,ADBE,Software,US00724F1012
54,Ads-Tec Energy PLC,-,NASDAQ,not_found,not_found,not_found,not_found
55,Adtran Inc.,892015,NASDAQ,ATN,ADTN,Telekom,US00738A1060
56,Advanced Emissions Solutions Inc.,A1W1ZU,NASDAQ,OXQ1,ADES,Sonstige Technologie,US00770C1018
57,Advanced Energy Industries Inc.,898006,NASDAQ,AVX,AEIS,Sonstige Technologie,US0079731008
58,Advanced Micro Devices Inc.,863186,NASDAQ,AMD,AMD,Halbleiter,US0079031078
59,Advantage Solutions,A2QGPW,NASDAQ,6CPA,ADV,Dienstleistungen,US00791N1028
60,Advent Technologies Holdings,A2QNZQ,NASDAQ,not_found,ADN,Erneuerbare Energien,US00788A1051
61,Adverum Biotechnologies Inc.,A2AJW8,NASDAQ,AVU,ADVM,Biotechnologie,US00773U1088
62,Aeglea BioTherapeutics,A2AG5H,NASDAQ,not_found,AGLE,Biotechnologie,US00773J1034
63,Aehr Test Systems,908802,NASDAQ,AYB,AEHR,Elektrotechnologie,US00760J1088
64,Aemetis Inc.,A114CC,NASDAQ,DW51,AMTX,Erneuerbare Energien,US00770K2024
65,Aequi Acquisition Corp,A2QF25,NASDAQ,not_found,not_found,not_found,not_found
66,Aerie Pharmaceuticals Inc.,A1W7RL,NASDAQ,0P0,AERI,Pharma,US00771V1089
67,AeroVironment Inc.,A0MJX7,NASDAQ,JPX,AVAV,Luftfahrt/Rüstung,US0080731088
68,AerSale Corp,A2QGG2,NASDAQ,not_found,ASLE,Luftfahrt/Rüstung,US00810F1066
69,Aesthetic Medical International Holdings Group Ltd.,A2PUP7,NASDAQ,3FMA,AIH,Gesundheitswesen,US00809M1045
70,Aeterna Zentaris Inc.,A1439Z,NASDAQ,ET82,AEZS.TO,Biotechnologie,CA0079754028
71,AFC Gamma,A2QMDB,NASDAQ,0FG,AFCG,Immobilien,US00109K1051
72,Affimed N.V.,A12BHU,NASDAQ,A28,AFMD,Biotechnologie,NL0010872420
73,Affinity Bancshares,A2QMWU,NASDAQ,5610,AFBI,Finanzdienstleistungen,US00832E1038
74,Affirm Holdings Inc.,A2QL1G,NASDAQ,78P,AFRM,Finanzdienstleistungen,US00827B1061
75,Afya Ltd.,A2PM8D,NASDAQ,1AY,AFYA,Dienstleistungen,KYG011251066
76,AGBA Acquisition Limited,A2QDMN,NASDAQ,AA7B,AGBA,Finanzdienstleistungen,VGG0120M1095
77,Agenus Inc.,A1JLKZ,NASDAQ,AJ81,AGEN,Biotechnologie,US00847G7051
78,Agile Therapeutics Inc.,A1135H,NASDAQ,0AL,AGRX,Pharma,US00847L1008
79,Agilysys,913094,NASDAQ,PS3,AGYS,IT-Dienstleistungen,US00847J1051
80,Agios Pharmaceuticals Inc.,A1W2RM,NASDAQ,8AP,AGIO,Biotechnologie,US00847X1046
81,AGM Group Holdings,-,NASDAQ,not_found,not_found,not_found,not_found
82,AGNC Inc. Corp.,A2AR58,NASDAQ,4OQ1,AGNC,Finanzdienstleistungen,US00123Q1040
83,Agora Inc.,A2P7ZM,NASDAQ,9AG1,API,Software,US00851L1035
84,Agrify Corp,A2QLPK,NASDAQ,not_found,not_found,not_found,not_found
85,AgroFresh Solutions Inc.,A14XME,NASDAQ,35X,AGFS,Chemie,US00856G1094
86,Aileron Therapeutics Inc.,A2DUEV,NASDAQ,015,ALRN,Biotechnologie,US00887A1051
87,Air T,867968,NASDAQ,GXT,AIRT,Luftfahrt/Rüstung,US0092071010
88,Air T,-,NASDAQ,not_found,not_found,not_found,not_found
89,Air Transport Services Group Inc.,A0Q2GH,NASDAQ,AW8,ATSG,Logistik/Transport,US00922R1059
90,Airbnb Inc.,A2QG35,NASDAQ,6Z1,ABNB,Software,US0090661010
91,Airgain Inc.,A2AQKX,NASDAQ,6LV,AIRG,Elektrotechnologie,US00938A1043
92,AirNet Technology Inc. (ADR),A2PG88,NASDAQ,not_found,not_found,not_found,not_found
93,Akamai Technologies Inc.,928906,NASDAQ,AK3,AKAM,Internet,US00971T1016
94,Akari Therapeutics PLC (ADRs),A140KV,NASDAQ,CLAB,US00972G1085.SG,Pharma,US00972G1085
95,Akebia Therapeutics Inc.,A1XF0S,NASDAQ,AX9,AKBA,Biotechnologie,US00972D1054
96,Akerna Corp,-,NASDAQ,not_found,not_found,not_found,not_found
97,Akero Therapeutics Inc.,A2PLNP,NASDAQ,0K4,AKRO,Biotechnologie,US00973Y1082
98,Akouos,-,NASDAQ,not_found,not_found,not_found,not_found
99,Akoustis Technologies Inc.,A2DTX6,NASDAQ,AVH,AKTS,Elektrotechnologie,US00973N1028
100,Akumin Inc.,-,NASDAQ,not_found,not_found,not_found,not_found
101,Alarm.com Holdings Inc.,A14VCL,NASDAQ,3RL,ALRM,Software,US0116421050
102,Alberton Acquisition Corp,A2QDML,NASDAQ,AJG,ALAC,Finanzdienstleistungen,VGG350061088
103,Albireo Pharma Inc.,A2DF99,NASDAQ,BDQM,ALBO,Biotechnologie,US01345P1066
104,Aldeyra Therapeutics Inc.,A111X8,NASDAQ,137,ALDX,Biotechnologie,US01438T1060
105,Alector Inc.,A2PCBM,NASDAQ,0Z2,ALEC,Biotechnologie,US0144421072
106,Alerus Financial Corp,A0YG96,NASDAQ,5QD,ALRS,Finanzdienstleistungen,US01446U1034
107,Alico Inc.,854721,NASDAQ,AOE,ALCO,Immobilien,US0162301040
108,Align Technology Inc.,590375,NASDAQ,AFW,ALGN,Gesundheitswesen,US0162551016
109,Aligos Therapeutics Inc.,A2QCEK,NASDAQ,5WK,ALGS,Biotechnologie,US01626L1052
110,Alimera Sciences Inc.,A2PVHE,NASDAQ,ASZ1,ALIM,Biotechnologie,US0162592028
111,Alithya Group Inc.,A2N8S4,NASDAQ,0QZ,ALYA.TO,IT-Dienstleistungen,CA01643B1067
112,ALJ Regional Holdings,A0LFYT,NASDAQ,,ALJJ,Eisen/Stahl,US0016271084
113,Alkaline Water Company Inc.,A2AAD1,NASDAQ,AWJA,WTER,Getränke/Tabak,US01643A2078
114,Alkermes PLC,A1JKVH,NASDAQ,8AK,ALKS,Biotechnologie,IE00B56GVS15
115,Allakos Inc.,A2JQTK,NASDAQ,37Z,ALLK,Biotechnologie,US01671P1003
116,Allegiance Bancshares,A1412Z,NASDAQ,not_found,ABTX,Finanzdienstleistungen,US01748H1077
117,Allegiant Travel Company,A0LFDN,NASDAQ,AGH,ALGT,Luftfahrt/Rüstung,US01748X1028
118,Allegro MicroSystems,A2QGE6,NASDAQ,not_found,ALGM,Halbleiter,US01749D1054
119,Allena Pharmaceuticals Inc.,A2H8TL,NASDAQ,0PJ,ALNA,Biotechnologie,US0181191075
120,Alliance Resource Partners LP,925301,NASDAQ,,ARLP,Rohstoffe,US01877R1086
121,Alliant Energy Corp.,855870,NASDAQ,AY1,LNT,Versorger,US0188021085
122,Allied Esports Entertainment Inc.,A2PZLE,NASDAQ,2AA,AESE,Unterhaltung,US0191701095
123,Allied Healthcare Products Inc.,A2DHZS,NASDAQ,AWI1,AHPI,Gesundheitswesen,US0192222075
124,Allied Motion Technologies Inc,157493,NASDAQ,HWY,AMOT,Sonstige Technologie,US0193301092
125,Allogene Therapeutics,-,NASDAQ,not_found,not_found,not_found,not_found
126,Allot Communications Ltd.,A0LE7C,NASDAQ,AG6,ALLT,Netzwerktechnik,IL0010996549
127,AlloVir,-,NASDAQ,not_found,not_found,not_found,not_found
128,Allscripts Healthcare Solutions Inc.,607917,NASDAQ,AL21,MDRX,Gesundheitswesen,US01988P1084
129,Alnylam Pharmaceuticals Inc.,A0CBCK,NASDAQ,DUL,ALNY,Pharma,US02043Q1076
130,Alpha & Omega Semiconductor Ltd.,A1CXBR,NASDAQ,AOY,AOSL,Halbleiter,BMG6331P1041
131,Alphabet Inc.,A14Y6F,NASDAQ,ABEA,GOOGL,Internet,US02079K3059
132,Alphabet Inc. (C Shares),A14Y6H,NASDAQ,ABEC,GOOG,Internet,US02079K1079
133,Alphatec Holdings Inc.,A2AP5V,NASDAQ,L1Z1,ATEC,Gesundheitswesen,US02081G2012
134,Alpine Immune Sciences Inc.,A2DU89,NASDAQ,34LA,ALPN,Biotechnologie,US02083G1004
135,Alset EHome International Inc.,A2QNZR,NASDAQ,42A0,AEI,Industrie/Mischkonzerne,US02116A1043
136,Altair Engineering Inc.,A2DYPC,NASDAQ,8A2,ALTR,Software,US0213691035
137,Alterity Therapeutics Ltd. (ADRs),A2PG30,NASDAQ,PBNN,ATHE,Biotechnologie,US02155X1063
138,Altimmune Inc.,A2N5Z6,NASDAQ,3G0,ALT,Pharma,US02155H2004
139,Altisource Portfolio Solutions SA,A0X9T0,NASDAQ,,ASPS,Immobilien,LU0445408270
140,Altitude Acquisition Corp,A2QF4M,NASDAQ,not_found,ASPS,Immobilien,LU0445408270
141,Alto Ingredients Inc.,A2QMJY,NASDAQ,FPR,ALTO,Erneuerbare Energien,US0215131063
142,Altra Industrial Motion Corp.,A0LGD8,NASDAQ,XQB,AIMC,Maschinenbau,US02208R1068
143,Altus Midstream Company,-,NASDAQ,not_found,not_found,not_found,not_found
144,ALX Oncology Holdings,-,NASDAQ,not_found,not_found,not_found,not_found
145,Amalgamated Financial Corp,A2N339,NASDAQ,not_found,AIMC,Maschinenbau,US02208R1068
146,Amarin Corp. PLC (Spons. ADRs),A0NBNG,NASDAQ,EH3A,AMRN,Pharma,US0231112063
147,Amazon.com Inc.,906866,NASDAQ,AMZ,AMZN,Handel/E-Commerce,US0231351067
148,Ambarella Inc.,A1J58B,NASDAQ,A8B,AMBA,Halbleiter,KYG037AX1015
149,AMC Networks Inc.,A1JBRG,NASDAQ,9AC,AMCX,Medien,US00164V1035
150,Amdocs Ltd.,915119,NASDAQ,AOS,DOX,Telekom,GB0022569080
151,Amedisys Inc.,915582,NASDAQ,ADY,AMED,Gesundheitswesen,US0234361089
152,Amerant Bancorp,A2PMA9,NASDAQ,0KZA,AMTB,Finanzdienstleistungen,US0235761014
153,Amerco,904412,NASDAQ,AUK,UHAL,Industrie/Mischkonzerne,US0235861004
154,America First Multifamily Investors LP,920614,NASDAQ,,ATAX,Finanzdienstleistungen,US02364V1070
155,America's Car-Mart,889634,NASDAQ,HC9,CRMT,Handel/E-Commerce,US03062T1051
156,American Airlines Group Inc.,A1W97M,NASDAQ,A1G,AAL,Luftfahrt/Rüstung,US02376R1023
157,American Electric Power Co. Inc.,850222,NASDAQ,AEP,AEP,Versorger,US0255371017
158,American Finance Trust Inc.,A2DYE8,NASDAQ,3FG,RTL,Finanzdienstleistungen,US02607T1097
159,American National Bankshares,657837,NASDAQ,NBR,AMNB,Finanzdienstleistungen,US0277451086
160,American National Group Inc.,A2P8BC,NASDAQ,2G8,ANAT,Finanzdienstleistungen,US02772A1097
161,American Outdoor Brands,A2QA0E,NASDAQ,not_found,AOUT,Freizeitprodukte,US02875D1090
162,American Public Education,A0M613,NASDAQ,51A,APEI,Dienstleistungen,US02913V1035
163,American Resources Corp,-,NASDAQ,not_found,not_found,not_found,not_found
164,American Software,868053,NASDAQ,ADWA,AMSWA,Software,US0296831094
165,American Superconductor Corp.,A14QX0,NASDAQ,AMS1,AMSC,Elektrotechnologie,US0301112076
166,American Virtual Cloud Technologies,-,NASDAQ,not_found,not_found,not_found,not_found
167,American Woodmark Corp.,871501,NASDAQ,AHQ,AMWD,Bau/Infrastruktur,US0305061097
168,Ameris Bancorp,A0HNB2,NASDAQ,AXU,ABCB,Finanzdienstleistungen,US03076K1088
169,Amerisafe  Inc,A0HMCU,NASDAQ,A3I,AMSF,Finanzdienstleistungen,US03071H1005
170,AmeriServ Financial,885800,NASDAQ,not_found,ASRV,Finanzdienstleistungen,US03074A1025
171,Ames National Corp,A0DNWF,NASDAQ,,ATLO,Finanzdienstleistungen,US0310011004
172,Amesite,A2QDF7,NASDAQ,VDE,AMST,Software,US0310941051
173,Amgen Inc.,867900,NASDAQ,AMG,AMGN,Biotechnologie,US0311621009
174,Amicus Therapeutics Inc.,A0MSMZ,NASDAQ,AM6,FOLD,Biotechnologie,US03152W1099
175,Amkor Technology Inc.,911648,NASDAQ,AMK,AMKR,Elektrotechnologie,US0316521006
176,AMMO Inc.,A2DLLC,NASDAQ,92P,POWW,Handel/E-Commerce,US00175J1079
177,Amphastar Pharmaceuticals Inc.,A11664,NASDAQ,29A,AMPH,Pharma,US03209R1032
178,Amplitech Group,A2QQQB,NASDAQ,not_found,AMPH,Pharma,US03209R1032
179,Amryt Pharma PLC (ADRs),A2P9Z0,NASDAQ,3N9A,AMYT,Pharma,US03217L1061
180,Amtech Systems Inc.,914333,NASDAQ,AS3,ASYS,Halbleiter,US0323325045
181,Amyris Biotechnologies Inc.,A2DS41,NASDAQ,3A01,AMRS,Biotechnologie,US03236M2008
182,Analog Devices Inc.,862485,NASDAQ,ANL,ADI,Halbleiter,US0326541051
183,Anaptysbio Inc.,A2AJ8C,NASDAQ,AN6,ANAB,Biotechnologie,US0327241065
184,Anavex Life Sciences Corp.,A1411S,NASDAQ,12X1,AVXL,Biotechnologie,US0327973006
185,ANGI Homeservices Inc.,A2H48X,NASDAQ,2UH,ANGI,Internet,US00183L1026
186,Angiodynamics Inc.,A0B9A5,NASDAQ,UG2,ANGO,Gesundheitswesen,US03475V1017
187,Angion Biomedica Corp.,A2QNWT,NASDAQ,5YX,ANGN,Biotechnologie,US03476J1079
188,ANI Pharmaceuticals Inc.,A1W15D,NASDAQ,BSFA,ANIP,Pharma,US00182C1036
189,Anika Therapeutics Inc.,889120,NASDAQ,AKP,ANIK,Biotechnologie,US0352551081
190,Anixa Biosciences Inc.,A2N6ZF,NASDAQ,CY71,ANIX,Bekleidung/Textil,US03528H1095
191,Annexon,-,NASDAQ,not_found,not_found,not_found,not_found
192,Anpac Bio-Medical Science Co Ltd. (ADRs),A2PVC4,NASDAQ,0UC,0UC.F,Gesundheitswesen,US03635R1077
193,Ansys Inc.,901492,NASDAQ,AKX,ANSS,Software,US03662Q1058
194,Antares Pharma Inc.,903128,NASDAQ,MJC,ATRS,Pharma,US0366421065
195,Antelope Enterprise Hldgs Ltd,A2QFRT,NASDAQ,C9E2,AEHL,Industrie/Mischkonzerne,VGG041JN1065
196,Anterix Inc.,A2PP3J,NASDAQ,2X6,ATEX,Telekom,US03676C1009
197,Apellis Pharmaceuticals,A2JAAW,NASDAQ,1JK,APLS,Biotechnologie,US03753U1060
198,Apogee Enterprises Inc.,867209,NASDAQ,ANP,APOG,Sonstige Technologie,US0375981091
199,Apollo Endosurgery Inc.,A2DJ26,NASDAQ,HQ8F,APEN,Gesundheitswesen,US03767D1081
200,Apollo Investment Corp.,A2N85M,NASDAQ,55O1,AINV,Finanzdienstleistungen,US03761U5020
201,Apollo Medical Holdings Inc.,A14SUE,NASDAQ,3AM,AMEH,Gesundheitswesen,US03763A2078
202,AppFolio Inc.,A14TU7,NASDAQ,4P0,APPF,Software,US03783C1009
203,AppHarvest Inc.,A2QHQU,NASDAQ,829,APPH,Nahrungsmittel/Agrar,US03783T1034
204,Appian Corp.,A2DR9Y,NASDAQ,910,APPN,Software,US03782L1017
205,Apple Inc.,865985,NASDAQ,APC,AAPL,Hardware,US0378331005
206,Applied DNA Sciences Inc.,A2PUTA,NASDAQ,UDJP,APDN,Sonstige Technologie,US03815U3005
207,Applied Genetic Technol. Corp.,A110V2,NASDAQ,2GT,AGTC,Biotechnologie,US03820J1007
208,Applied Materials Inc.,865177,NASDAQ,AP2,AMAT,Halbleiter,US0382221051
209,Applied Molecular Transport,A2P5NJ,NASDAQ,not_found,AMTI,Biotechnologie,US03824M1099
210,Applied Optoelectronics Inc.,A1W4EQ,NASDAQ,A59,AAOI,Halbleiter,US03823U1025
211,Applied Therapeutics Inc.,A2PHHB,NASDAQ,2UV,APLT,Biotechnologie,US03828A1016
212,Applied UV,A2QCFC,NASDAQ,5XJ,AUVI,Sonstige Technologie,US03828V1052
213,Aprea Therapeutics,-,NASDAQ,not_found,not_found,not_found,not_found
214,Apria,A2QPAU,NASDAQ,not_found,APR,Gesundheitswesen,US03836A1016
215,Aptevo Therapeutics Inc.,A2P2EX,NASDAQ,AP8N,APVO,Biotechnologie,US03835L2079
216,Aptinyx,-,NASDAQ,not_found,not_found,not_found,not_found
217,Aptorum Group Ltd.,A2N6WM,NASDAQ,A1V,APM,Pharma,KYG6096M1069
218,Aptose Biosciences Inc.,A12C5N,NASDAQ,LTIA,APS.TO,Biotechnologie,CA03835T2002
219,Apyx Medical Corp.,A2PBJC,NASDAQ,BOV,APYX,Gesundheitswesen,US03837C1062
220,Aqua Metals Inc.,A14X9L,NASDAQ,BOV,AQMS,Dienstleistungen,US03837J1016
221,AquaBounty Technologies Inc.,A2DJ46,NASDAQ,W8NB,AQB,Biotechnologie,US03842K2006
222,Aquestive Therapeutics,-,NASDAQ,not_found,not_found,not_found,not_found
223,Arbe Robotics Ltd,-,NASDAQ,not_found,not_found,not_found,not_found
224,Arbutus Biopharma Corp.,A14XMD,NASDAQ,I9DN,ABUS,Biotechnologie,CA03879J1003
225,ARCA Biopharma Inc.,A2PGY6,NASDAQ,HQ10,ABIO,Biotechnologie,US00211Y5069
226,Arcadia Biosciences Inc.,A2JSFW,NASDAQ,17DN,RKDA,Biotechnologie,US0390142042
227,ArcBest Corp.,A113JL,NASDAQ,AQY,ARCB,Logistik/Transport,US03937C1053
228,Arch Capital Group Ltd.,590336,NASDAQ,RSK,ACGL,Finanzdienstleistungen,BMG0450A1053
229,Arcimoto Inc.,A2JN1H,NASDAQ,53H,FUV,Fahrzeuge,US0395871009
230,Arco Platform Limited,-,NASDAQ,not_found,not_found,not_found,not_found
231,Arcturus Therapeutics Holdings,-,NASDAQ,not_found,not_found,not_found,not_found
232,Arcutis Biotherapeutics,-,NASDAQ,not_found,not_found,not_found,not_found
233,Ardelyx Inc.,A116X0,NASDAQ,41X,ARDX,Biotechnologie,US0396971071
234,Arena Pharmaceuticals Inc.,A2DR4A,NASDAQ,RN3N,ARNA,Pharma,US0400476075
235,Ares Capital Corp.,A0DQY4,NASDAQ,9A2,ARCC,Finanzdienstleistungen,US04010L1035
236,Argenx SE (ADRs),A2H9WD,NASDAQ,1AEA,ARGX,Biotechnologie,US04016X1019
237,Aridis Pharmaceuticals,-,NASDAQ,not_found,not_found,not_found,not_found
238,Ark Restaurants Corp,870464,NASDAQ,AQX,ARKR,Nahrungsmittel/Agrar,US0407121013
239,ARKO Corp,A2QF30,NASDAQ,not_found,ARKO,Handel/E-Commerce,US0412421085
240,Array Technologies Inc.,-,NASDAQ,not_found,not_found,not_found,not_found
241,Arrival Group,A2QSAV,NASDAQ,47K,ARVL,Fahrzeuge,LU2314763264
242,Arrow Financial Corp,920764,NASDAQ,BQE,AROW,Finanzdienstleistungen,US0427441029
243,Arrowhead Pharmaceuticals Inc.,A2AGYB,NASDAQ,HDP1,ARWR,Biotechnologie,US04280A1007
244,Art's-Way Manufacturing Co,868070,NASDAQ,,ARTW,Maschinenbau,US0431681032
245,Artelo Biosciences,-,NASDAQ,not_found,not_found,not_found,not_found
246,Artesian Resources Corp,920766,NASDAQ,,ARTNA,Versorger,US0431132085
247,Arvinas,-,NASDAQ,not_found,not_found,not_found,not_found
248,Ascendis Pharma A/S (ADRs),A14M6X,NASDAQ,A71,ASND,Biotechnologie,US04351P1012
249,Asia Pacific Wire & Cable Corp. Ltd.,922431,NASDAQ,DLZ,APWC,Elektrotechnologie,BMG0535E1066
250,Aslan Pharmaceuticals Ltd. (ADRs),A2JN62,NASDAQ,7A9,ASLN,Biotechnologie,US04522R1014
251,ASML Holding N.V.,A1J85V,NASDAQ,ASMF,ASML,Halbleiter,USN070592100
252,Aspen Group,-,NASDAQ,not_found,not_found,not_found,not_found
253,Aspen Technology Inc.,893189,NASDAQ,AST,AZPN,Software,US0453271035
254,Aspira Women´s Health Inc.,A2P6V3,NASDAQ,CUL1,AWH,Gesundheitswesen,US04537Y1091
255,Assembly Biosciences Inc.,A117S1,NASDAQ,V7B1,ASMB,Pharma,US0453961080
256,AST SpaceMobile,A3CL8W,NASDAQ,not_found,ASMB,Pharma,US0453961080
257,Astec Industries,885275,NASDAQ,AI2,ASTE,Bau/Infrastruktur,US0462241011
258,Astrazeneca PLC (Spons. ADRs),886715,NASDAQ,ZEGA,AZN,Pharma,US0463531089
259,Astrea Acquisition Corp,A2QPML,NASDAQ,not_found,AZN,Pharma,US0463531089
260,Astronics Corp.,867880,NASDAQ,AC1,ATRO,Elektrotechnologie,US0464331083
261,AstroNova,922775,NASDAQ,AZO,ALOT,Sonstige Technologie,US04638F1084
262,Astrotech Corp.,A2H5UH,NASDAQ,SP5B,ASTC,Dienstleistungen,US0464842006
263,Asure Software Inc.,A0YH66,NASDAQ,VTE1,ASUR,Software,US04649U1025
264,Atara Biotherapeutics Inc.,A1166A,NASDAQ,AT2,ATRA,Biotechnologie,US0465131078
265,Atea Pharmaceuticals,A2QGE7,NASDAQ,not_found,AVIR,Biotechnologie,US04683R1068
266,Athenex Inc.,A2DTE9,NASDAQ,2MT,ATNX,Biotechnologie,US04685N1037
267,Athersys Inc.,A0M085,NASDAQ,4LS,ATHX,Biotechnologie,US04744L1061
268,Athira Pharma,-,NASDAQ,not_found,not_found,not_found,not_found
269,Atlantic American Corp,865324,NASDAQ,,AAME,Finanzdienstleistungen,US0482091008
270,Atlantic Capital Bancshares,A143JU,NASDAQ,41K,ACBI,Finanzdienstleistungen,US0482692037
271,Atlantic Union Bankshares Corp,-,NASDAQ,not_found,not_found,not_found,not_found
272,Atlantic Union Bankshares Corp,A2PK2D,NASDAQ,UIO,AUB,Finanzdienstleistungen,US04911A1079
273,Atlantica Yield PLC,A116CH,NASDAQ,AY3,AY,Erneuerbare Energien,GB00BLP5YB54
274,Atlanticus Holdings Corp,A1J9JF,NASDAQ,YCC,ATLC,Finanzdienstleistungen,US04914Y1029
275,Atlas Air Worldwide Holdings,A0DK5Y,NASDAQ,W8W,AAWW,Luftfahrt/Rüstung,US0491642056
276,Atlas Technical Consultants,-,NASDAQ,not_found,not_found,not_found,not_found
277,Atlassian Corporation PLC,A2ABYA,NASDAQ,59A,TEAM,Software,GB00BZ09BD16
278,ATN International,A2AMHC,NASDAQ,ATP,ATNI,Telekom,US00215F1075
279,Atomera,A2APVZ,NASDAQ,not_found,ATOM,Halbleiter,US04965B1008
280,Atossa Genetics Inc.,A2JJ99,NASDAQ,YAG2,ATOS,Gesundheitswesen,US04962H5063
281,Atreca Inc.,A2PLNM,NASDAQ,0C1,BCEL,Biotechnologie,US04965G1094
282,AtriCure Inc.,A0ES9W,NASDAQ,A5I,ATRC,Gesundheitswesen,US04963C2098
